,0
group_16801,0.0
group_16802,0.0
group_16803,0.0
group_16804,0.0
group_16805,0.0
group_16806,0.0
group_16807,0.0
group_16808,0.0
group_16792,0.0
group_16790,0.0
group_1681,0.0
group_16780,0.0
group_16773,0.0
group_16774,0.0
group_16775,0.0
group_16776,0.0
group_16777,0.0
group_16778,0.0
group_16779,0.0
group_1678,0.0
group_16781,0.0
group_1679,0.0
group_16782,0.0
group_16783,0.0
group_16784,0.0
group_16785,0.0
group_16786,0.0
group_16787,0.0
group_16788,0.0
group_16789,0.0
group_16809,0.0
group_16810,0.0
group_16853,0.0
group_16843,0.0
group_16836,0.0
group_16837,0.0
group_16838,0.0
group_16839,0.0
group_1684,0.0
group_16840,0.0
group_16841,0.0
group_16842,0.0
group_16844,0.0
group_16834,0.0
group_16845,0.0
group_16846,0.0
group_16847,0.0
group_16849,0.0
group_1685,0.0
group_16850,0.0
group_16851,0.0
group_16852,0.0
group_16835,0.0
group_16833,0.0
group_16811,0.0
group_16821,0.0
group_16812,0.0
group_16813,0.0
group_16814,0.0
group_16816,0.0
group_16817,0.0
group_16818,0.0
group_16819,0.0
group_1682,0.0
group_16822,0.0
group_16832,0.0
group_16823,0.0
group_16824,0.0
group_16825,0.0
group_16826,0.0
group_16827,0.0
group_16828,0.0
group_16829,0.0
group_16831,0.0
group_15935,0.0
group_15930,0.0
group_15933,0.0
group_15038,0.0
group_15030,0.0
group_15031,0.0
group_15032,0.0
group_15033,0.0
group_15034,0.0
group_15035,0.0
group_15036,0.0
group_15037,0.0
group_15039,0.0
group_15029,0.0
group_1504,0.0
group_15040,0.0
group_15041,0.0
group_15042,0.0
group_15043,0.0
group_15044,0.0
group_15045,0.0
group_15046,0.0
group_1503,0.0
group_15028,0.0
group_15048,0.0
group_15017,0.0
group_1501,0.0
group_15010,0.0
group_15011,0.0
group_15012,0.0
group_15013,0.0
group_15014,0.0
group_15015,0.0
group_15016,0.0
group_15018,0.0
group_15027,0.0
group_15019,0.0
group_15020,0.0
group_15021,0.0
group_15022,0.0
group_15023,0.0
group_15024,0.0
group_15025,0.0
group_15026,0.0
group_15047,0.0
group_15049,0.0
group_15008,0.0
group_15078,0.0
group_15070,0.0
group_15071,0.0
group_15072,0.0
group_15073,0.0
group_15074,0.0
group_15075,0.0
group_15076,0.0
group_15077,0.0
group_15079,0.0
group_15069,0.0
group_15080,0.0
group_15081,0.0
group_15082,0.0
group_15083,0.0
group_15084,0.0
group_15085,0.0
group_15086,0.0
group_15087,0.0
group_1507,0.0
group_15068,0.0
group_1505,0.0
group_15058,0.0
group_15050,0.0
group_15051,0.0
group_15052,0.0
group_15053,0.0
group_15054,0.0
group_15055,0.0
group_15056,0.0
group_15057,0.0
group_15059,0.0
group_15067,0.0
group_1506,0.0
group_15060,0.0
group_15061,0.0
group_15062,0.0
group_15063,0.0
group_15064,0.0
group_15065,0.0
group_15066,0.0
group_15009,0.0
group_15007,0.0
group_15089,0.0
group_14956,0.0
group_14948,0.0
group_14949,0.0
group_14950,0.0
group_14951,0.0
group_14952,0.0
group_14953,0.0
group_14954,0.0
group_14955,0.0
group_14957,0.0
group_14946,0.0
group_14958,0.0
group_14959,0.0
group_1496,0.0
group_14960,0.0
group_14961,0.0
group_14962,0.0
group_14963,0.0
group_14964,0.0
group_14947,0.0
group_14945,0.0
group_14966,0.0
group_14935,0.0
group_14927,0.0
group_14928,0.0
group_14929,0.0
group_14930,0.0
group_14931,0.0
group_14932,0.0
group_14933,0.0
group_14934,0.0
group_14936,0.0
group_14944,0.0
group_14937,0.0
group_14938,0.0
group_14939,0.0
group_1494,0.0
group_14940,0.0
group_14941,0.0
