,0
group_15737,5.515323194943787e-05
group_594,5.505235154885118e-05
group_15928,5.497058082181812e-05
group_266,5.45242047853822e-05
group_8788,5.430113975433623e-05
group_712,5.4175369509834056e-05
tauD,5.40055415237657e-05
group_8742,5.3917983924863066e-05
group_9287,5.381576974841651e-05
trpC,5.3755296808492155e-05
mdtK,5.355290574039726e-05
group_12754,5.3294453114034746e-05
group_1539,5.328574730590051e-05
group_9745,5.323139621428195e-05
group_12181,5.316538419786287e-05
group_7358,5.303490086085743e-05
group_5903,5.3007330920538756e-05
group_13091,5.2878737751583475e-05
group_2013,5.281695135915188e-05
group_6433,5.207266915693501e-05
group_15915,5.190049420422554e-05
group_6070,5.189949288061988e-05
group_4057,5.1876070395603297e-05
group_4386,5.169698177624409e-05
group_6353,5.156446429558509e-05
group_5149,5.14635854112808e-05
hipA,5.113241048035989e-05
group_1969,5.103934177484176e-05
group_18279,5.1034700660514565e-05
group_1099,5.1003854306881875e-05
group_2791,5.095255472380789e-05
group_280,5.075969025878339e-05
group_628,5.064851467014266e-05
rcnR_1,5.021651346002196e-05
group_5731,5.000002738348468e-05
mtnN_2,4.989594605115527e-05
group_1759,4.981856886345455e-05
group_3228,4.9661205795791464e-05
group_611,4.961946045173073e-05
group_1921,4.946970875282763e-05
group_13481,4.944985329275619e-05
group_15683,4.938234842265576e-05
group_12123,4.9327141348405735e-05
group_17693,4.925836061612255e-05
group_3734,4.896308267425166e-05
group_15927,4.8839790109836096e-05
group_10867,4.8758202568718326e-05
gtfA,4.8754489829363805e-05
group_1439,4.8362951618252815e-05
znuD,4.828789753269965e-05
group_4377,4.8269187172891066e-05
group_435,4.8206677931877545e-05
group_3895,4.8142491985838314e-05
group_12127,4.813064892583086e-05
group_1304,4.8120931517329066e-05
group_12663,4.8092699715535526e-05
xseA,4.801877042161576e-05
group_2909,4.796661353022964e-05
group_3159,4.7863945911345134e-05
group_15987,4.7801242160511646e-05
group_9180,4.765144947601136e-05
nuoE,4.756785938819422e-05
group_7679,4.732274705368264e-05
group_14143,4.710267188367005e-05
group_2611,4.693654804697805e-05
prsE_2,4.692678220624228e-05
terL,4.6846616531020666e-05
group_1930,4.6827450102467786e-05
group_7964,4.652965572824371e-05
maeB,4.6318746586947354e-05
group_2892,4.617703379086566e-05
group_8010,4.6061127189057915e-05
mqo,4.594929881046939e-05
group_7620,4.5935419876711165e-05
group_13471,4.580017743241628e-05
group_2615,4.576428304200442e-05
group_4294,4.575531247839379e-05
group_4141,4.572499780721662e-05
group_14142,4.547281788445616e-05
group_12156,4.542410422168086e-05
pilA,4.54185315947802e-05
group_9470,4.520431224374665e-05
group_1805,4.49488246971821e-05
group_8269,4.4861041781564234e-05
group_4031,4.482716724869742e-05
group_3290,4.4755036887396804e-05
group_16057,4.4752210869030666e-05
group_6539,4.4718156981561154e-05
group_2111,4.446217823367409e-05
group_10123,4.44030852116394e-05
ibpA,4.4329241594245405e-05
group_15582,4.422618557455247e-05
group_3195,4.410477783018665e-05
insK_1,4.409844691455374e-05
cydA_2,4.408798237861024e-05
group_3897,4.399605344359662e-05
group_6081,4.393982306393659e-05
birA,4.3899284685550186e-05
group_17782,4.389527372941174e-05
group_3033,4.3883605644409684e-05
group_1314,4.386795507440938e-05
group_1316,4.3806619132885334e-05
group_14706,4.371896432969598e-05
group_7636,4.370235925903824e-05
group_11747,4.36359519352992e-05
group_12687,4.3540231381066406e-05
group_5316,4.3422549476578955e-05
group_3071,4.3405450684550554e-05
group_1888,4.335069881204022e-05
group_11810,4.330997275832736e-05
group_5237,4.3277629877200297e-05
group_8753,4.324974559199423e-05
group_2562,4.3196023274560276e-05
group_8819,4.3179348610719245e-05
group_15388,4.314720582918966e-05
actP_3,4.313276360575529e-05
kmo,4.2897357076298135e-05
group_3605,4.2879585348948e-05
group_473,4.2787156103835643e-05
group_3786,4.2768907481259295e-05
norR_1,4.27191987103957e-05
nnr,4.260921920152063e-05
group_8494,4.255005958470522e-05
group_3964,4.253228312039186e-05
group_2114,4.249026360229677e-05
group_16070,4.247275721353897e-05
group_7741,4.247213627139463e-05
group_10766,4.246302151708352e-05
kefC_1,4.226132632582924e-05
group_3084,4.220133026546453e-05
group_5259,4.2142635632774284e-05
group_3917,4.211876152064789e-05
group_15823,4.2034841675232804e-05
group_15926,4.20076222082651e-05
group_4848,4.198797440304905e-05
aroK,4.19758209769591e-05
group_5261,4.1946413304137904e-05
group_8667,4.186096707377759e-05
group_6090,4.1843216605965165e-05
group_718,4.183713756140166e-05
group_9030,4.177194998805498e-05
group_9194,4.176457445144234e-05
group_568,4.17371367810408e-05
group_2808,4.1527843903580525e-05
group_8769,4.147503102320977e-05
btuD_3,4.140786573471319e-05
group_5519,4.140567493629276e-05
group_7588,4.137561410603489e-05
group_14759,4.1261090280467174e-05
group_13944,4.122822963782864e-05
group_6787,4.110016341480968e-05
group_3107,4.098151719867232e-05
group_13522,4.097544934020107e-05
group_305,4.094906690696578e-05
group_9559,4.0906924986338234e-05
group_1410,4.087618133583338e-05
group_9366,4.086143382559645e-05
group_6513,4.074482165055789e-05
group_6426,4.073421143085636e-05
group_15998,4.0693367888017716e-05
group_10335,4.061099549228867e-05
group_10888,4.059271409978317e-05
group_15168,4.051444863364401e-05
mutS2,4.048949483790582e-05
group_10164,4.041790752537841e-05
group_2334,4.0401288849613304e-05
group_403,4.039650743903218e-05
group_3965,4.023216646777126e-05
group_3258,4.013258727029722e-05
group_16689,4.003672052019525e-05
group_4371,3.992977686321012e-05
group_2093,3.990635920544074e-05
group_4561,3.987208420066739e-05
group_13152,3.983762109715204e-05
group_1912,3.9746570016811186e-05
acm,3.9673227353570484e-05
group_4104,3.965724771437529e-05
group_7771,3.949302786677909e-05
group_11643,3.9483253757202054e-05
group_7672,3.91885466779544e-05
group_12704,3.9180676155753845e-05
group_737,3.9008788127052576e-05
group_2653,3.894607924936061e-05
pta,3.894213385098632e-05
group_3335,3.888801569197877e-05
group_5410,3.885445518545395e-05
group_17685,3.87663457172078e-05
group_10858,3.866784895839809e-05
group_2090,3.8664656695770314e-05
group_7323,3.8635124482836045e-05
group_4704,3.859711510432283e-05
group_4460,3.84903865550621e-05
group_7692,3.8478205235718475e-05
nemA,3.843169107264848e-05
group_9434,3.841736023687485e-05
icd_1,3.836283175843017e-05
rfnT,3.8288913813531535e-05
group_17767,3.824376616414878e-05
group_8658,3.8238802486689196e-05
group_1491,3.822594876445215e-05
group_585,3.8132776410254285e-05
group_7005,3.812670517785692e-05
group_12782,3.810654286632379e-05
group_7689,3.8060165978162914e-05
mrkD,3.802964249556773e-05
ureD,3.790670944117734e-05
group_3602,3.7877917006029884e-05
tig,3.786461904737645e-05
group_10957,3.775002700407015e-05
ansB_2,3.773520506142723e-05
group_16082,3.7696071283627404e-05
group_4696,3.767118567904958e-05
tgpA,3.7356980448209165e-05
group_9905,3.733746930388394e-05
group_3981,3.71808639049653e-05
group_14141,3.717444512187692e-05
apxIB,3.716609162230806e-05
group_9381,3.7042151709981534e-05
group_3596,3.700217467139265e-05
virS,3.69856767833656e-05
group_8264,3.696515811327702e-05
group_2222,3.68997467509787e-05
group_12684,3.6874667694306494e-05
group_981,3.686190460499021e-05
group_2474,3.680470746798793e-05
group_9841,3.6780687379153167e-05
group_1067,3.672159194023711e-05
group_16337,3.664159459711744e-05
rcsC_6,3.6597205488185396e-05
group_271,3.655300825822122e-05
fadE_2,3.633580765096694e-05
group_8876,3.6326367257813866e-05
group_471,3.631310873107406e-05
group_19051,3.6147250559064644e-05
yddG,3.613382109583554e-05
alc_2,3.609650805381379e-05
group_2225,3.607775791493346e-05
group_12077,3.606060629862294e-05
group_16165,3.599428892375477e-05
group_7335,3.599135370419322e-05
group_6587,3.597624028972554e-05
group_303,3.594767539661859e-05
group_8033,3.57568113567291e-05
group_10083,3.5749273412483185e-05
hicB,3.5707660561278116e-05
emrE_2,3.561219696767767e-05
group_4504,3.560663878348587e-05
group_4322,3.557348220929325e-05
group_5018,3.55469887073449e-05
group_9172,3.553437074377911e-05
group_6325,3.546330968013546e-05
group_8076,3.5402660688889365e-05
group_2137,3.539949202165784e-05
group_3278,3.536459096511058e-05
group_9058,3.534574122831599e-05
group_13806,3.500301120410119e-05
group_11696,3.498913907747746e-05
ybdG,3.4981112858133906e-05
group_5780,3.4952602810952976e-05
group_8795,3.4935036099755967e-05
group_13132,3.483423355182582e-05
group_11622,3.4696236125670816e-05
bamA_2,3.4603384533458265e-05
ygiD,3.4518025062298466e-05
group_2270,3.4451494089078956e-05
group_7435,3.4350945406365716e-05
cynS,3.4264854439582986e-05
btuB_1,3.424543378886307e-05
group_16334,3.4229950885471695e-05
group_5817,3.417956669758353e-05
group_7709,3.413551608394868e-05
group_12583,3.408705323200589e-05
group_3219,3.404635255685462e-05
kdpE,3.4031635826918656e-05
group_20044,3.397913267855265e-05
group_5273,3.396453733173977e-05
group_8567,3.38762835779569e-05
group_22234,3.3761344112031754e-05
group_593,3.375745252763516e-05
group_7526,3.374724937112262e-05
group_91,3.371060514898599e-05
group_4364,3.369030421156797e-05
ychF,3.3663605453065585e-05
copA_2,3.3649537063000554e-05
group_13158,3.3610248407669324e-05
group_783,3.3601982774548576e-05
group_19950,3.3599033630408254e-05
group_11394,3.353782066049573e-05
group_962,3.35033196548506e-05
group_9640,3.345723965185324e-05
group_15339,3.345714812928095e-05
group_12725,3.3447003973361604e-05
group_11647,3.3445123596364625e-05
group_7662,3.342647426704797e-05
fic,3.3406964543275984e-05
group_7622,3.3392543098356795e-05
group_753,3.327671589244911e-05
group_13496,3.324133225675532e-05
group_4808,3.323311398569775e-05
group_8870,3.3230610781891046e-05
group_14360,3.3179248451656027e-05
kdpD,3.3112278348777666e-05
group_11967,3.310587621569346e-05
group_2857,3.310229938139712e-05
group_5736,3.3027858575786205e-05
group_9065,3.302506275407226e-05
group_9535,3.3006174504202296e-05
leuE,3.3002479922294315e-05
group_12177,3.293430606325288e-05
group_1115,3.290848438714892e-05
group_706,3.280805150521031e-05
group_5144,3.2693813632629167e-05
xerC_4,3.268842393019597e-05
group_8666,3.266670472078757e-05
guaA,3.249397934512501e-05
group_2400,3.2490650704950896e-05
group_859,3.248003144246982e-05
yqjI,3.239667086248529e-05
group_15933,3.236644563609411e-05
group_20036,3.228063780160163e-05
group_11831,3.222070059557531e-05
group_16066,3.221238499918379e-05
group_10440,3.214917215736227e-05
group_3455,3.1999995015391807e-05
group_161,3.198008910507332e-05
group_5584,3.188148006006269e-05
ravA,3.180611091428929e-05
icd_2,3.1717688980856716e-05
group_17831,3.166985631324165e-05
dgdA,3.1636392004633974e-05
group_4609,3.1583962517916165e-05
group_7016,3.154514192990852e-05
group_14924,3.1528300618174444e-05
group_6071,3.14552527327969e-05
group_4589,3.1419177996694476e-05
rebH,3.1311424785545435e-05
allA_2,3.129691609267404e-05
safD,3.1281898335722766e-05
group_1284,3.121712418704991e-05
yobA,3.1169614769828664e-05
asnS,3.11460023807767e-05
group_120,3.102178530447054e-05
group_2201,3.098308915518239e-05
group_200,3.095879228746679e-05
group_658,3.092167267218222e-05
ubiB_3,3.091020217669331e-05
group_1807,3.087938990586209e-05
group_10972,3.086347435356378e-05
group_6478,3.075392187707422e-05
group_2194,3.0734400490460925e-05
group_2308,3.070233743325206e-05
group_232,3.067357696735513e-05
group_2893,3.0653485697647614e-05
group_6850,3.055121461413725e-05
group_7808,3.053690402632601e-05
group_15925,3.0473698677351408e-05
group_8965,3.037274354682597e-05
group_15105,3.0334145421487197e-05
group_1546,3.0269953774737226e-05
group_15321,3.0249993997429313e-05
group_9133,3.019315748570732e-05
group_14361,3.0008022045969926e-05
group_16054,3.0007488151759475e-05
putP,2.998154878814582e-05
group_5513,2.9935103339494236e-05
group_10841,2.9919581976165822e-05
group_8733,2.9898900734849453e-05
group_2146,2.989036985550526e-05
group_3196,2.988955203307257e-05
cydA_1,2.987618356712372e-05
group_5471,2.971907914423532e-05
smvA,2.9685834553886644e-05
group_639,2.9632268618947032e-05
ureB,2.9619769521729936e-05
group_392,2.9557630044888266e-05
group_7322,2.9470505335490078e-05
coaD,2.94252697576296e-05
group_22273,2.9418782033658966e-05
group_1083,2.9355379406895085e-05
group_6397,2.9274742464899885e-05
group_2516,2.923094981388946e-05
group_3662,2.9199763876284376e-05
group_13165,2.9162735019493298e-05
group_366,2.9125495005804446e-05
czcC,2.9073924039330994e-05
group_10344,2.9049516078492182e-05
group_12175,2.8995913086080825e-05
group_13997,2.8966717164634516e-05
trmR_2,2.89444989297373e-05
group_14846,2.89067402353183e-05
group_8485,2.8871960140933097e-05
frmB_2,2.8844807078797803e-05
group_6643,2.8833847656545585e-05
gcd,2.881457608448341e-05
lexA_2,2.8781979380782207e-05
group_1329,2.868397896035122e-05
group_7205,2.863882948385981e-05
group_7973,2.8627353910591624e-05
group_15089,2.8570736021297247e-05
group_12760,2.8553773316836808e-05
group_8287,2.8544254564417173e-05
group_9606,2.8533156860215483e-05
group_373,2.852135108535894e-05
group_30,2.8514595919615186e-05
group_6792,2.847005794953589e-05
group_6331,2.842910738661229e-05
group_16743,2.8389896468547157e-05
group_5407,2.829149028786863e-05
group_15981,2.829073580708219e-05
ubiA,2.8242131094695946e-05
catC,2.8153994318188423e-05
group_3225,2.812735810887058e-05
group_6278,2.8122803543320278e-05
group_17788,2.8068124034535734e-05
group_10787,2.8053736936895873e-05
group_12113,2.8023622149795507e-05
acnB,2.8013162829292422e-05
group_9811,2.8003811519053975e-05
group_12094,2.799468629415122e-05
group_4868,2.7993356920375336e-05
group_6365,2.7948910653958065e-05
ubiB_1,2.792461514092007e-05
group_276,2.79221724778342e-05
proY,2.7878980055969058e-05
group_1919,2.7764721251386595e-05
umuC_3,2.7738635967074746e-05
group_10590,2.77155071146196e-05
group_4804,2.7706032092521412e-05
fadE,2.7645857736668483e-05
group_1966,2.763393931392038e-05
group_19975,2.7601071998036302e-05
group_1348,2.7587067860399227e-05
group_8086,2.7583837820098028e-05
group_2599,2.7568832873274855e-05
group_1445,2.7519296046003838e-05
dadA,2.74646810423347e-05
uup,2.7452827254084825e-05
group_8964,2.744679876423876e-05
group_4158,2.728676749882512e-05
group_8979,2.7230793147228066e-05
group_8729,2.7149672594222752e-05
group_17755,2.7130602468437256e-05
group_6504,2.701565470845985e-05
tam,2.7008372865199314e-05
group_16674,2.7004481054663115e-05
sdaA,2.7003910389398452e-05
group_12972,2.698937669475248e-05
group_559,2.6963472584441418e-05
group_8847,2.6957300320617095e-05
group_4203,2.694038849063224e-05
group_9964,2.688836741321134e-05
group_12655,2.6844134617385326e-05
group_7654,2.681296282415364e-05
group_7486,2.6804886481869952e-05
dgcT,2.671594486869146e-05
group_1992,2.6702390463742e-05
group_13989,2.663331357506523e-05
group_24,2.662070800765215e-05
group_8914,2.661942875469784e-05
group_9666,2.6554668571296446e-05
blh_1,2.65462115728148e-05
group_12497,2.6526161048681938e-05
group_3163,2.65040050829524e-05
group_3762,2.6485999553231408e-05
group_14932,2.646270393372796e-05
group_10361,2.6440817519064242e-05
group_4352,2.641707954048611e-05
group_4594,2.634280828553437e-05
group_11482,2.632317373178963e-05
group_8388,2.6292465489315233e-05
group_5190,2.629048379935933e-05
group_10833,2.6231398432640637e-05
mleN,2.6223329487734103e-05
group_11098,2.619121061982951e-05
group_17792,2.614895361961166e-05
group_799,2.614619329084477e-05
group_4667,2.600788844266527e-05
group_1514,2.599574200974417e-05
group_873,2.592804928848914e-05
group_7338,2.5914737803137307e-05
group_4623,2.5900040744542163e-05
group_15347,2.589455536633742e-05
group_4173,2.5893531965355298e-05
group_121,2.5874717723321805e-05
group_9300,2.5874696150263398e-05
group_12678,2.5856235829944143e-05
group_259,2.583393553284756e-05
group_10154,2.5799624453134995e-05
group_14897,2.5744735874825772e-05
group_11122,2.572576515185354e-05
group_7972,2.5649780627456686e-05
group_1285,2.5645738741757792e-05
group_7529,2.5628773642603735e-05
fbpC2,2.5591208191761908e-05
group_4648,2.5548664997512118e-05
group_7801,2.5508551553903573e-05
guaD_2,2.55030835786094e-05
czcA_2,2.5468973844888255e-05
group_9236,2.540034390816186e-05
group_2796,2.5376410362412612e-05
group_6640,2.53299373228309e-05
nimR_1,2.5317146507919185e-05
ybiX,2.5247219735107802e-05
group_2844,2.5177596244310757e-05
group_4641,2.5154176656239872e-05
nasA,2.5066791956187065e-05
group_15318,2.5064428492047263e-05
gsiA,2.5027919413746003e-05
group_736,2.5025105104063987e-05
group_7886,2.4977917275808652e-05
group_6035,2.4963498932855e-05
group_13086,2.4889281941868163e-05
group_11822,2.4886941360048403e-05
hmp_1,2.488492074937877e-05
group_6439,2.4863771313077033e-05
group_762,2.484299061430532e-05
smc_2,2.477908296601104e-05
group_15873,2.4733324143343262e-05
umuC_2,2.4720114598518782e-05
group_16543,2.4666274649175663e-05
group_2289,2.464236583469637e-05
rfbD,2.4640881752843013e-05
group_307,2.4590928353573926e-05
group_2364,2.4572410564479798e-05
group_6085,2.454873764380754e-05
group_16335,2.4545916842360624e-05
group_1945,2.45181059722273e-05
group_3817,2.4509802717752825e-05
group_17759,2.4471014143212077e-05
group_11787,2.4469771088313588e-05
group_14725,2.4461426294671944e-05
group_13025,2.4409107132091656e-05
group_11632,2.439778163840612e-05
group_7809,2.434449531141173e-05
group_1876,2.430462370637346e-05
group_17822,2.426943507683214e-05
group_4674,2.426732418127532e-05
group_9221,2.4263146690263443e-05
group_4625,2.4262484895051567e-05
group_2935,2.425027018153172e-05
group_15849,2.4205367144972355e-05
curA_2,2.4190185885364607e-05
group_3742,2.4166377892835024e-05
group_13058,2.410658155519666e-05
group_3791,2.4106092186333846e-05
group_12726,2.4095207390815386e-05
group_17804,2.408805521748302e-05
group_620,2.407998256239406e-05
group_10857,2.405925340232563e-05
pgaD_1,2.4049670389716487e-05
group_9146,2.396798608571761e-05
group_3569,2.392835306432491e-05
group_5892,2.3925702597197885e-05
yofA,2.3884132363679682e-05
dhaA,2.3880372276673855e-05
group_8028,2.3792206983397617e-05
group_375,2.3774216849127105e-05
group_12126,2.3753346165106038e-05
group_1249,2.374009134356821e-05
group_1727,2.3708406804567097e-05
group_16730,2.3704803409164397e-05
group_11858,2.3689965163953736e-05
group_13524,2.3622690914342864e-05
group_312,2.3610666534284264e-05
group_552,2.3598156745843844e-05
group_2448,2.3562132856232572e-05
group_4350,2.3553912519178787e-05
group_5129,2.352368485214384e-05
group_5523,2.351612064234165e-05
hisC,2.3507105826328183e-05
group_11846,2.349951947995749e-05
group_786,2.3422681926341435e-05
group_16005,2.3370666384478257e-05
yhjQ,2.33566674720824e-05
group_11663,2.3330898359956133e-05
group_1710,2.3295512842925678e-05
group_1324,2.3256330798799667e-05
group_1370,2.323073492454857e-05
group_9204,2.3219016104336285e-05
group_12517,2.3158620951740738e-05
group_4383,2.3149466302345076e-05
hsdS,2.314231971716595e-05
group_3149,2.313682041155198e-05
group_9669,2.3131375944409158e-05
