,0
group_3169,0.00013004068314492688
group_1679,0.00012973812241165572
group_5502,0.00012913503233481912
group_5064,0.0001290589550850043
group_10525,0.00012893661129405863
group_5979,0.00012892002154242378
pepD,0.0001280632111417135
group_1154,0.00012804023166595796
menH_3,0.0001276493723420797
group_15709,0.00012750248069470435
phaC_1,0.00012696564871547342
group_5008,0.0001267661392883116
group_7473,0.00012664790085973633
group_8702,0.00012591824016925778
group_158,0.00012591686617406946
hsdM,0.00012554968276355777
group_503,0.00012531072557753672
hmp_2,0.00012520811040240602
group_6901,0.00012518431643505912
group_2387,0.0001251160187126309
group_8749,0.00012492998023822555
btuB_3,0.00012404620410294014
ettA,0.00012400242525093005
group_3634,0.00012380550856521308
group_2327,0.00012377845221445542
group_11814,0.00012330108348426969
group_1973,0.00012283294970500801
grxC_1,0.00012276474079530266
ubiH,0.00012184340445656975
group_9846,0.00012159477472919722
group_4373,0.00012083251390879151
group_1123,0.00012071264418509903
group_4977,0.00012038934925752232
group_3302,0.00012028393977665851
accA1_2,0.00011958311923100969
group_3989,0.00011848515248473121
thrC,0.00011823649712211475
group_8955,0.00011739577865740884
group_1677,0.00011734300373823202
group_2269,0.00011699450442198671
group_3565,0.00011684381984855118
group_5088,0.00011632898164415987
group_9768,0.00011600137597518889
group_3798,0.0001159357146915032
clpC,0.0001157963242424901
group_13909,0.00011572486880552108
ureC,0.00011563466005642374
group_7877,0.00011541158728807857
cbpA,0.00011487457493375944
group_5792,0.00011459953352292256
group_3290,0.00011457121659637424
group_12949,0.00011455225295846549
ephD_1,0.0001144619655476222
group_4318,0.0001143163981082787
group_10434,0.00011422254783334182
group_3020,0.00011406996808956359
mtrA,0.00011399751660172257
group_7092,0.0001137807136313568
uraD,0.0001137046028027849
group_19834,0.00011364011933309368
group_6274,0.00011357421561565811
scoB,0.00011349353117947696
group_7287,0.00011346862427663222
group_2971,0.00011341755482656684
group_13330,0.00011340754708149871
group_1265,0.00011328714887906572
group_152,0.0001130569500414422
rfbC,0.00011255641092479049
group_3293,0.00011177675406879206
group_10863,0.00011158377815336656
group_1543,0.0001115793263483252
alkJ,0.0001109857209938399
group_6008,0.00011096825974097561
prsE,0.00011069033569524368
group_12196,0.00011062603777086885
group_2273,0.00011061555549756891
yobA,0.00011051725790868089
epsL_2,0.00011012799060747952
btuB_1,0.00011003359034852279
group_271,0.0001099745411956467
group_1521,0.0001098246280878787
group_9057,0.00010981191382704256
group_12668,0.00010977918049327161
group_7452,0.00010951684164201755
group_12944,0.00010877982570793819
group_4566,0.00010853527066059046
group_2286,0.00010783270041698772
emrA,0.00010748171313003259
group_12569,0.00010735404488721075
cdsA_2,0.00010720796965908083
group_3665,0.00010705395241542015
group_9065,0.00010682546585553492
group_7459,0.00010681500677768285
msrA3,0.00010675944121896859
group_3278,0.00010652872572487254
group_5466,0.0001061004216789189
group_14053,0.00010590187017099108
group_783,0.00010584067928132389
group_4391,0.00010548484951474061
group_3478,0.00010537023132234629
group_3841,0.00010509826565163981
group_12388,0.00010505615722817298
group_911,0.00010483487615483168
group_4326,0.00010444899097261882
catD,0.00010440190019505673
group_7981,0.00010402201035943602
group_1913,0.00010357539679364061
group_13681,0.00010352474801197133
group_2051,0.0001033640892634848
group_6504,0.00010333622562237598
group_705,0.0001030342617451812
tufA_1,0.00010293228358345102
group_6083,0.00010283144119560246
group_10729,0.00010265719653581012
group_11455,0.00010246126172228593
group_7322,0.00010233902494097035
group_10563,0.00010224234830742377
group_6151,0.00010197798093469479
group_1090,0.00010182810710230242
group_11833,0.00010177386444450501
group_482,0.00010127882096314042
group_2084,0.00010115731915878521
ala,0.00010100328415704046
group_6010,0.00010065547927402974
dkgB,0.00010062309639934386
group_7009,0.00010061008535777493
group_4247,0.0001005718334261517
group_4965,0.00010019588923294911
group_2222,0.00010015701179513896
group_15747,0.00010014105372328384
group_10372,9.913797669765592e-05
group_7466,9.909668483958946e-05
group_1972,9.893500923989958e-05
acnD,9.885467034071588e-05
exbD_1,9.855166241579695e-05
group_3614,9.852682946143714e-05
group_1570,9.845918730156903e-05
mmgC_4,9.770311090482517e-05
group_1694,9.766214545867038e-05
bioH,9.761814647564395e-05
group_1396,9.741840477511925e-05
group_6782,9.732791062076519e-05
group_5814,9.716572116459192e-05
group_10068,9.700256136522627e-05
cas3,9.699609450537945e-05
group_3769,9.689197305352461e-05
group_706,9.673505087661339e-05
group_5801,9.6641741094582e-05
hutU,9.642800516525274e-05
group_4008,9.631358894597712e-05
group_1040,9.630422745604782e-05
group_280,9.58291031799975e-05
group_19960,9.57957812437217e-05
group_19847,9.551099997033147e-05
group_20300,9.529359342401152e-05
group_7492,9.48365473156694e-05
tpm,9.473757492184643e-05
actP_2,9.43725239234162e-05
group_14056,9.406521982249724e-05
mrdB_1,9.322194026676935e-05
group_9535,9.317241732356475e-05
group_1746,9.275025681631498e-05
group_240,9.27451943562533e-05
group_9506,9.254437857847929e-05
group_3071,9.204029975852918e-05
group_3429,9.182597399141207e-05
group_995,9.109769958060704e-05
group_13601,9.108562100787129e-05
group_4805,9.058472014212363e-05
group_2761,9.055163525110207e-05
cusA,9.053512067691936e-05
group_14497,9.032610512497638e-05
group_7003,9.005157383016379e-05
group_20053,9.004664806026332e-05
cas1,9.003293900555736e-05
group_118,8.987751005140367e-05
group_7550,8.977059819812126e-05
group_2618,8.95609097685008e-05
group_7851,8.947856276347171e-05
group_4412,8.931564319464797e-05
calB_3,8.923820966993494e-05
group_2492,8.912096521457996e-05
dmlR_7,8.903740132696588e-05
mmgC_5,8.874890900896319e-05
group_6385,8.86617444649911e-05
group_2726,8.861427162725963e-05
group_3995,8.857109350942579e-05
group_13680,8.837056424440953e-05
group_6330,8.800489649523253e-05
group_9170,8.798814128220475e-05
group_11762,8.768097743341169e-05
group_7646,8.761977841959571e-05
group_3640,8.757831465772065e-05
group_1232,8.747049617067683e-05
group_2716,8.745980666987827e-05
eutB,8.729493021162928e-05
group_1765,8.729011758066901e-05
group_10467,8.727899758811189e-05
hchA_1,8.719250845372736e-05
group_7340,8.684786104331506e-05
rcnR_1,8.679051768315076e-05
smf-1,8.65494622866667e-05
group_22268,8.652403962715837e-05
group_21154,8.651406106514072e-05
group_5865,8.643778194276153e-05
group_9811,8.6304971120197e-05
group_13322,8.629466729777092e-05
group_787,8.62004614953255e-05
group_12176,8.593750196925325e-05
group_1556,8.558437260793347e-05
group_7409,8.542266712602507e-05
group_2135,8.54026050093118e-05
group_1717,8.539264711114834e-05
group_2299,8.531053550922829e-05
group_2237,8.525571231794357e-05
group_5836,8.523077935133846e-05
group_9070,8.512458158585002e-05
group_8652,8.499237048271947e-05
group_3962,8.499113106260302e-05
group_18116,8.482547384786275e-05
group_13674,8.47632350023791e-05
group_8650,8.471724229172162e-05
rhtC_2,8.45200781174997e-05
group_11637,8.451007433733203e-05
group_4781,8.449512234083925e-05
group_14566,8.44512878482023e-05
group_6366,8.436842283900975e-05
oprB_1,8.426641820149378e-05
group_6447,8.419522675457332e-05
rocC_1,8.413305698356383e-05
group_13656,8.393445121046561e-05
group_13904,8.390786588314293e-05
pcaB,8.382657178096035e-05
group_6009,8.370974019957592e-05
group_2268,8.364342245604569e-05
group_12617,8.353116887471815e-05
group_9478,8.331710066657634e-05
nasD_1,8.322440780848007e-05
group_194,8.31162301942145e-05
group_19838,8.292148922952175e-05
group_10710,8.291811335956606e-05
group_1285,8.282916509276192e-05
group_11638,8.282501036745804e-05
ilvE_2,8.26154138660086e-05
group_9691,8.220296244767246e-05
group_8732,8.215237387768429e-05
group_5257,8.210490528912327e-05
group_8857,8.20321862899584e-05
group_3897,8.201684628311723e-05
group_1636,8.193050236273715e-05
group_10468,8.18762787326453e-05
group_2718,8.165059449345413e-05
tnsB,8.158302865835197e-05
group_1650,8.152084612746309e-05
serS,8.14000908874885e-05
group_12503,8.139925495114404e-05
group_18134,8.120046814911787e-05
group_3027,8.112273391520438e-05
group_10746,8.087952557795398e-05
scoA,8.082885995980224e-05
group_3891,8.079086956562596e-05
group_14580,8.068623770166965e-05
group_8881,8.06179217814473e-05
group_6398,8.047331409065268e-05
group_4765,8.044469842912903e-05
group_6132,8.042237794677239e-05
group_12318,8.039524581179441e-05
group_2323,8.028759727105386e-05
fcuA,8.02563990830706e-05
group_11988,8.01217086095586e-05
group_115,8.009646970277955e-05
mtlD,7.995516257300907e-05
group_2474,7.975632377091328e-05
group_5493,7.957459653235831e-05
group_6230,7.941867640498491e-05
group_6048,7.935136670652575e-05
group_14540,7.909001442799682e-05
group_6704,7.89310864080112e-05
secA,7.890402904007013e-05
group_5710,7.88309479179495e-05
group_11696,7.868011997812403e-05
ohyA,7.866834101079533e-05
group_11639,7.858758457055881e-05
group_2009,7.850738392689008e-05
group_1269,7.828645273943525e-05
group_19990,7.828550715459984e-05
group_5901,7.8253254928722e-05
group_9134,7.818036292628484e-05
group_7830,7.815161424921252e-05
mrkD,7.812661505208231e-05
group_4726,7.811652387476956e-05
rkpK,7.810030961727041e-05
group_11472,7.800679639492017e-05
hiuH_1,7.785213122828236e-05
group_13961,7.780697723836763e-05
group_3522,7.779453191479023e-05
group_3325,7.75455740087516e-05
group_13653,7.74326400235042e-05
group_2575,7.73921784403485e-05
group_12753,7.737221776911787e-05
ureE,7.736927408242648e-05
group_735,7.724129811265713e-05
group_10766,7.724050494960107e-05
group_6876,7.702018059181405e-05
group_3081,7.699088160301904e-05
group_1921,7.687886626874755e-05
group_19849,7.681456599024801e-05
ephD,7.676605865324353e-05
group_3174,7.675284178375753e-05
group_13660,7.660650618565926e-05
group_10536,7.659826426191102e-05
fdxE,7.644205290319404e-05
group_8439,7.620333886133521e-05
group_3965,7.60895655263929e-05
group_2018,7.608477428374186e-05
group_8119,7.599084114627448e-05
group_7549,7.589099880115728e-05
group_11757,7.581039390645919e-05
group_6478,7.575016154985972e-05
group_3983,7.564233247235113e-05
copA_2,7.560680827863981e-05
group_13336,7.559595699809657e-05
group_2649,7.558380537274088e-05
group_10584,7.553220825596192e-05
group_5472,7.54465666458146e-05
group_4220,7.523618934083172e-05
group_321,7.522259963081816e-05
group_22264,7.50948384951455e-05
group_6194,7.507763770598734e-05
group_414,7.498402656302451e-05
group_6286,7.463851088513353e-05
group_13977,7.463161184820728e-05
group_5725,7.462244202091281e-05
sacA,7.449591256356257e-05
ribX,7.445133316506178e-05
group_1030,7.44332639956713e-05
group_14661,7.427089907974885e-05
group_9644,7.421543500366982e-05
group_14584,7.410683047185303e-05
group_132,7.391750599216225e-05
group_1383,7.377105251507993e-05
group_1609,7.36144030122482e-05
group_11171,7.348016292545977e-05
group_6864,7.337212649431019e-05
group_6961,7.321882762502772e-05
intQ,7.317691657239556e-05
group_4464,7.316197381167348e-05
group_9469,7.300167049265176e-05
group_19825,7.290122823040296e-05
group_2837,7.287026928780103e-05
group_5855,7.275184169475725e-05
group_13670,7.273781660485645e-05
group_7939,7.273722539715619e-05
group_15749,7.268030409530307e-05
group_1481,7.265096441297677e-05
group_15051,7.265016969445921e-05
group_4957,7.25407356777236e-05
ispD,7.252534494036483e-05
group_9022,7.241785012543818e-05
group_2773,7.241127756185568e-05
group_7630,7.222617311616192e-05
group_4973,7.218482168063613e-05
merC,7.212320863042765e-05
group_5145,7.209545777994823e-05
group_10848,7.193281182171195e-05
group_2738,7.182668883599225e-05
group_1483,7.16652538750211e-05
group_3059,7.163329902299768e-05
ssuD,7.154044807734447e-05
group_10785,7.150576428351298e-05
group_5734,7.150331524021294e-05
group_7534,7.144475584378318e-05
group_6420,7.142338273812086e-05
group_8931,7.137021144870924e-05
group_16800,7.13413379887333e-05
group_4989,7.12856228415968e-05
group_1490,7.128496700086829e-05
group_8290,7.125613615043627e-05
group_12669,7.121339589363669e-05
group_1585,7.116569838158324e-05
group_19815,7.11036334694858e-05
group_5374,7.093639184937532e-05
group_8807,7.091757885114402e-05
group_8260,7.08293610107395e-05
group_15241,7.080008115264412e-05
ycaC_1,7.07757287235717e-05
rbn,7.068355842879588e-05
group_373,7.06737286708924e-05
group_6354,7.057246744985683e-05
group_13227,7.05621875591745e-05
group_12483,7.051124320658214e-05
group_1140,7.047975082207295e-05
rapA,7.042160066765008e-05
group_9509,7.039336017763964e-05
group_9341,7.038709366645165e-05
group_12553,7.032334331470598e-05
antC,7.025548848181111e-05
group_10270,7.019162858665391e-05
group_153,7.010393677401791e-05
group_12557,7.006072546144797e-05
group_397,7.00064963881387e-05
group_10590,6.989301934217454e-05
group_439,6.976659277436552e-05
group_1479,6.973394491655016e-05
group_1401,6.972349950136213e-05
greB,6.970298336031928e-05
group_11483,6.962739447615984e-05
group_9130,6.956128782092605e-05
group_10473,6.949174723845985e-05
group_599,6.948744538450744e-05
group_163,6.937063199166013e-05
fosA,6.936324353443563e-05
group_5975,6.927074132896643e-05
group_814,6.925444262239945e-05
group_1525,6.911944433673871e-05
group_14546,6.911132786496683e-05
group_933,6.889590566741717e-05
group_1048,6.888677038521778e-05
group_15251,6.887221141981242e-05
group_3521,6.883791223716252e-05
group_15135,6.878713463300452e-05
group_4839,6.873839540185699e-05
group_4042,6.854178026662976e-05
group_1661,6.851100332875594e-05
group_7935,6.850482299706508e-05
group_9358,6.845133443666503e-05
group_7563,6.844472698141861e-05
group_13668,6.844321971706535e-05
group_19936,6.841881767067602e-05
group_12561,6.838522077625327e-05
group_3237,6.837359058003631e-05
group_7675,6.836102897365044e-05
group_10457,6.811741158150931e-05
group_4590,6.808290349684099e-05
group_6555,6.806752478113441e-05
metP_2,6.806653257740551e-05
group_21170,6.782679330436259e-05
acrA_1,6.77874108416833e-05
pncA,6.765928931404552e-05
group_13361,6.75276501836836e-05
group_2755,6.750307597999776e-05
mdtA_3,6.738297671894358e-05
ackA,6.72698554564495e-05
ybaK_2,6.711455634224896e-05
pcaF,6.699610802994459e-05
pknD_2,6.699290279592318e-05
group_1156,6.675676051992683e-05
ppc,6.675161075819665e-05
group_6988,6.674066853689803e-05
htpX_2,6.672807450054374e-05
group_10691,6.651889886788154e-05
group_10564,6.634786571381431e-05
group_13806,6.632442360454292e-05
group_3428,6.626781051024507e-05
group_7000,6.62327005255756e-05
ruvC,6.609723436906689e-05
group_14496,6.605400420764175e-05
group_1001,6.602899145091712e-05
group_1699,6.59790121618024e-05
group_10653,6.592885809410833e-05
group_14591,6.58966482326162e-05
group_3615,6.580556417956744e-05
uraD_1,6.577510906687299e-05
group_13559,6.575157648116652e-05
group_11199,6.57081243109475e-05
group_2283,6.569936197864477e-05
group_9138,6.544355013632316e-05
group_13323,6.542971249263024e-05
group_14054,6.53984817930546e-05
group_1507,6.538124423371751e-05
group_305,6.525449115094035e-05
group_10484,6.524323622867398e-05
group_7319,6.51460344395817e-05
group_14658,6.514094820511453e-05
group_9917,6.506643428213939e-05
group_2278,6.496446203403845e-05
group_8842,6.482452587878533e-05
group_2768,6.479997264191688e-05
group_4389,6.470033399485723e-05
group_5796,6.466765431534614e-05
group_10768,6.461796438273631e-05
group_6625,6.459001857431548e-05
group_4800,6.455902289472538e-05
group_4620,6.443777570668112e-05
group_14515,6.44220497157492e-05
group_13629,6.431727942061635e-05
group_6339,6.425722692247778e-05
group_4803,6.4235988311809e-05
group_7984,6.4191088928837e-05
group_9095,6.416702888828105e-05
group_12558,6.412025201891121e-05
group_11690,6.407680532529575e-05
echA8,6.400328637530481e-05
eptC,6.399618230584234e-05
group_18089,6.391773614057687e-05
kgtP,6.390337460106313e-05
tssE,6.382427798137223e-05
lrp_5,6.378741652703636e-05
group_4372,6.375749452472478e-05
group_5736,6.373921729565964e-05
group_14618,6.370180816690658e-05
group_8884,6.367674661067584e-05
group_4454,6.359639761987015e-05
group_9627,6.35511446675172e-05
group_6879,6.353418234352533e-05
group_9681,6.352817241057097e-05
group_2695,6.347740949728953e-05
group_13357,6.340375611652001e-05
group_2177,6.335817697215775e-05
group_4371,6.315719091552908e-05
group_5992,6.311391849811558e-05
group_8406,6.301098264330345e-05
group_7837,6.291002273914788e-05
group_13238,6.285509954702395e-05
group_3632,6.26486329624058e-05
group_10469,6.257709401172086e-05
glpR,6.252360348862989e-05
group_9599,6.248212987631831e-05
group_4915,6.247130098807792e-05
group_1747,6.234865078846273e-05
group_6077,6.232339862234345e-05
group_1360,6.228688811508807e-05
gmd,6.226451537612642e-05
group_15250,6.22549394322652e-05
group_3976,6.221763032469563e-05
group_5523,6.217963864887006e-05
group_8674,6.216088449332903e-05
fadH_1,6.20618320326732e-05
group_7792,6.206121415470885e-05
group_4875,6.20012360111645e-05
group_656,6.193466412171555e-05
group_8882,6.184324397648089e-05
acdA,6.181373010197913e-05
group_14886,6.177511080632941e-05
group_8895,6.168809182052484e-05
group_7129,6.165961014928274e-05
group_17463,6.165604430818927e-05
lexA_2,6.151308156097414e-05
group_14801,6.151256160219383e-05
group_8287,6.148732565180771e-05
group_13259,6.140101158303053e-05
group_847,6.137237989265517e-05
group_6768,6.13575942528894e-05
group_8769,6.134131666615458e-05
group_1566,6.129381346482259e-05
group_3682,6.122214642556463e-05
group_4806,6.118161192460979e-05
group_12997,6.116850190629175e-05
group_3193,6.116364484426819e-05
emrA_2,6.114640482859635e-05
group_10537,6.111958063714205e-05
group_13607,6.111007378950539e-05
group_5812,6.10805406714458e-05
group_14514,6.094444836512886e-05
group_12121,6.089937821931434e-05
group_4497,6.085926379038355e-05
group_9384,6.0845052086938405e-05
group_6979,6.077947828392327e-05
group_7876,6.07472620123758e-05
group_11818,6.073398224759723e-05
group_5862,6.0718149712483266e-05
group_13327,6.049883992341349e-05
dnaG,6.0467223165695805e-05
group_10254,6.0440014330825444e-05
group_5116,6.036674195849099e-05
group_2571,6.0337039202675836e-05
group_1658,6.0237448050505286e-05
hpxO_1,6.022257835343441e-05
group_14631,6.012447133729726e-05
group_142,6.011167893315549e-05
group_1271,6.005952609783692e-05
group_10084,5.980865095575605e-05
group_4552,5.964542094127485e-05
czcD_2,5.9597823259701505e-05
proC_2,5.959081534022357e-05
group_10079,5.952153442303522e-05
cbdA,5.9518610235969695e-05
group_2495,5.946799483231502e-05
group_15260,5.946721306034538e-05
lptD,5.942418905219409e-05
group_6576,5.940837743782269e-05
group_6483,5.936998522526228e-05
group_188,5.929893783033005e-05
mtnN,5.9274194615900146e-05
group_3457,5.925202783704786e-05
group_5348,5.9167343240901574e-05
group_15163,5.8981618807448184e-05
group_9903,5.8972484555198934e-05
group_14494,5.895736704194382e-05
group_4665,5.8954975614030486e-05
group_9142,5.890496337713092e-05
group_19870,5.876899061632579e-05
group_15449,5.8766554776268354e-05
ddl_2,5.873231381614436e-05
group_1054,5.8706486719947715e-05
group_3564,5.8676107805076916e-05
group_16228,5.861378658418426e-05
group_19807,5.845775882760048e-05
gloB_2,5.8437592129794e-05
group_6997,5.836226362352509e-05
dacA,5.830842888820512e-05
group_13203,5.828566093131728e-05
group_2652,5.826765948643842e-05
group_2146,5.826272640606367e-05
group_14524,5.822516942797137e-05
group_7051,5.822244409250827e-05
group_14628,5.817311053036312e-05
group_4654,5.814025456784966e-05
thyA_2,5.81141415973233e-05
btuB_4,5.808728276530256e-05
group_5915,5.8070999049355164e-05
group_1930,5.797946131061438e-05
group_14557,5.7922008360663614e-05
group_151,5.791917371582763e-05
group_4386,5.7805388979966184e-05
group_19879,5.7742547033419814e-05
group_5412,5.767187032921367e-05
group_236,5.759349597705734e-05
group_13253,5.748336013396832e-05
group_5028,5.7402159005350136e-05
murJ,5.739015232691357e-05
group_10901,5.737155208577864e-05
group_17455,5.724599295266544e-05
puuA_2,5.7234579546678925e-05
sbcC,5.716942749038496e-05
group_8672,5.715584217853726e-05
group_10855,5.711840050441388e-05
sodA,5.708733900946251e-05
group_4162,5.700524852508363e-05
group_11855,5.696584879999814e-05
group_9149,5.6877177324780034e-05
group_3673,5.6798315683846225e-05
group_658,5.6790553693106836e-05
group_7686,5.678874395412259e-05
group_9354,5.673372823332918e-05
group_21206,5.669967193418571e-05
group_3899,5.6660362412125236e-05
cysA,5.6605302653638057e-05
group_1539,5.652826634471494e-05
group_7289,5.649881060742467e-05
group_12540,5.6350422995957855e-05
group_6162,5.6329462729025455e-05
xerC_3,5.630279692520288e-05
group_12172,5.629302106905978e-05
group_4413,5.621754585928938e-05
group_7891,5.620233251471526e-05
accA1_1,5.6185593946085285e-05
group_1843,5.6182627542612024e-05
group_18364,5.606770025172632e-05
group_13662,5.603933522552781e-05
group_9601,5.592444777067588e-05
dkgB_1,5.5922347591311844e-05
group_9568,5.591186713885891e-05
group_7206,5.591042884197627e-05
group_3832,5.584275747433596e-05
group_2928,5.57960662065423e-05
sbmA,5.574094994788628e-05
nagR,5.573019890977096e-05
group_8920,5.563047232870257e-05
group_8969,5.5582090237060504e-05
group_2450,5.5493943574550876e-05
group_15221,5.5449425459881685e-05
group_1888,5.543732634209764e-05
group_6070,5.5423857743703654e-05
group_12490,5.5389210534879475e-05
proS,5.5292436286018494e-05
group_8694,5.527922598333037e-05
folC,5.527072360457056e-05
group_1139,5.526517365357931e-05
group_21176,5.526213072912407e-05
group_2376,5.522721897448322e-05
secB_1,5.506307389291365e-05
group_12566,5.502940072141249e-05
group_13687,5.500416886015704e-05
group_220,5.4921626624211454e-05
group_22315,5.487894951999051e-05
group_1721,5.4828133005196955e-05
group_7515,5.473689488461284e-05
group_5382,5.471774766947884e-05
group_7982,5.4698391713089066e-05
group_12126,5.455651696755862e-05
group_22194,5.454162818208675e-05
group_6806,5.448200697712375e-05
group_2813,5.444409524434987e-05
group_7313,5.4398796302249315e-05
group_789,5.4382153659678543e-05
group_16121,5.435733225063466e-05
group_7880,5.434618366453031e-05
group_7476,5.4269063914312805e-05
group_7362,5.4234344105665196e-05
sadH_3,5.423070768576483e-05
psd,5.415796820304608e-05
lysA,5.414916078964253e-05
group_15015,5.414614780475252e-05
group_3842,5.4132414665718276e-05
group_8910,5.412619555525411e-05
sasA_1,5.407734184198603e-05
group_19921,5.393355213004677e-05
group_20046,5.3924401149456576e-05
group_15339,5.388307916449391e-05
group_5221,5.3818406310337845e-05
tam,5.381502524519875e-05
group_12434,5.3777013681440174e-05
modA,5.371304439502044e-05
group_856,5.3702628435188235e-05
group_4459,5.370190863374381e-05
group_9422,5.3636471976299466e-05
group_8553,5.363159298355074e-05
nhaR,5.362083291410765e-05
ligA,5.356960081773221e-05
group_12528,5.353337650417534e-05
group_20019,5.351890685495233e-05
group_7120,5.351358956397096e-05
benM,5.349993404554545e-05
group_3953,5.343827370877611e-05
group_2788,5.3423032444472815e-05
group_8029,5.3378644241615834e-05
